k,time,x,y,yaw
529,26.51587438583374,-43.103645324707,48.9283714294434,0.5106460419088544
530,26.566548109054565,-42.8430595397949,49.0766372680664,0.48201018325873785
531,26.615182399749756,-42.6235694885254,49.1963043212891,0.4760098516012756
532,26.664632081985474,-42.3134002685547,49.3581619262695,0.4536339557410271
533,26.716166973114014,-42.2240295410156,49.4030876159668,0.4447472133610694
534,26.76567268371582,-41.9540138244629,49.5345153808594,0.43068282928223595
535,26.81573987007141,-41.7272682189941,49.6405410766602,0.41660033846611877
536,26.865395069122314,-41.4994125366211,49.7434349060059,0.39540684289588446
537,26.915777683258057,-41.2700843811035,49.8429794311523,0.38645355710271
538,26.965519189834595,-41.0391845703125,49.9389610290527,0.3626794280109817
539,27.0149827003479,-40.760139465332,50.0494842529297,0.354228951555111
540,27.06528401374817,-40.4797096252441,50.1553497314453,0.3349651347912475
541,27.114829301834106,-40.3857154846191,50.1894111633301,0.3259808958224654
542,27.166409015655518,-40.1971321105957,50.2557716369629,0.29933772314445095
543,27.215139150619507,-39.8659934997559,50.3663902282715,0.29246234546313965
544,27.265092372894287,-39.5326461791992,50.4689979553223,0.2669701472656353
545,27.315046072006226,-39.4368362426758,50.4966850280762,0.2534084955947961
546,27.36492609977722,-39.1479454040527,50.5756454467773,0.2403265480283746
547,27.416921138763428,-38.9542808532715,50.6250381469727,0.221869190531117
548,27.465482473373413,-38.6139717102051,50.705738067627,0.2054315235070266
549,27.51481008529663,-38.6139717102051,50.705738067627,0.18688971494949075
550,27.566718101501465,-38.2226600646973,50.7884521484375,0.1695976336466113
551,27.616062879562378,-37.9767456054688,50.8351097106934,0.16696863220414293
552,27.66595959663391,-37.6317253112793,50.8948287963867,0.14657509241576436
553,27.71557331085205,-37.3846092224121,50.9332237243652,0.12863334228706036
554,27.764866828918457,-37.0380554199219,50.9808959960938,0.10953562274567906
555,27.815128564834595,-36.9387626647949,50.993034362793,0.0979467471593432
556,27.865494966506958,-36.6402282714844,51.0256767272949,0.08701113081652354
557,27.91412329673767,-36.3909339904785,51.0490875244141,0.07331977388287156
558,27.96833848953247,-36.2914237976074,51.0576286315918,0.06726628857315471
559,28.015032529830933,-35.9924621582031,51.0798225402832,0.03894366781521132
560,28.06531524658203,-35.7928352355957,51.0913429260254,0.02728042478172005
561,28.1168954372406,-35.5429725646973,51.1021461486816,0.007503278173644444
562,28.16561245918274,-35.2928428649902,51.1092376708984,0.007503278173644444
563,28.214730262756348,-34.9926719665527,51.1131286621094,-0.009095589433339588
564,28.266833066940308,-34.6928977966309,51.1123466491699,-0.03716110946756241
565,28.315809965133667,-34.5929412841797,51.1108093261719,-0.05293521230262994
566,28.365492820739746,-34.2433433532715,51.100715637207,-0.06794606872651002
567,28.4152569770813,-33.8936157226563,51.0825042724609,-0.07835226096531003
568,28.465182304382324,-33.6436805725098,51.0649185180664,-0.08799500518710882
569,28.514893531799316,-33.3438377380371,51.0391731262207,-0.09827914051993174
570,28.564985752105713,-33.2938346862793,51.0344886779785,-0.09954934451062623
571,28.617995977401733,-33.043643951416,51.0098114013672,-0.10721858863928041
572,28.665698766708374,-32.6442489624023,50.9674110412598,-0.10843468555681116
573,28.715262413024902,-32.3446922302246,50.9342727661133,-0.10774228762936715
574,28.7660014629364,-32.244815826416,50.9231338500977,-0.10402126455835382
575,28.814565896987915,-31.9952793121338,50.8954963684082,-0.10316612701336875
576,28.86682391166687,-31.7955532073975,50.8739242553711,-0.09938672748640093
577,28.918904542922974,-31.2963256835938,50.8234367370605,-0.08873857013150693
578,28.965182542800903,-31.2963256835938,50.8234367370605,-0.08873857013150693
